id,product_name,target,environment,user,content,created_at,updated_at
775424,Simple Wallet,on-close-app,staging,[],"{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-19 4:00:12,2023-12-19 4:00:12
775423,Simple Wallet,on-close-app,staging,[],"{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-19 4:00:11,2023-12-19 4:00:11
775422,Simple Wallet,on-open-app,staging,[],"{""device_info"":{""product"":""spesn_id"",""supportedAbis"":[""arm64-v8a"",""armeabi-v7a"",""armeabi""],""serialNumber"":""unknown"",""displayMetrics"":{""xDpi"":409.4320068359375,""widthPx"":1080,""heightPx"":2400,""yDpi"":409.12701416015625},""supported32BitAbis"":[""armeabi-v7a"",""armeabi""],""display"":""SKQ1.211103.001 test-keys"",""type"":""user"",""isPhysicalDevice"":true,""version"":{""baseOS"":"""",""securityPatch"":""2023-05-01"",""sdkInt"":31,""release"":""12"",""codename"":""REL"",""previewSdkInt"":0,""incremental"":""V13.0.6.0.SGKIDXM""},""systemFeatures"":[""android.hardware.sensor.proximity"",""android.software.adoptable_storage"",""android.hardware.sensor.accelerometer"",""android.software.controls"",""android.hardware.faketouch"",""com.google.android.feature.D2D_CABLE_MIGRATION_FEATURE"",""android.hardware.usb.accessory"",""android.hardware.telephony.cdma"",""android.software.backup"",""android.hardware.touchscreen"",""android.hardware.touchscreen.multitouch"",""android.software.print"",""android.hardware.consumerir"",""android.hardware.ethernet"",""android.software.activities_on_secondary_displays"",""android.software.voice_recognizers"",""com.google.lens.feature.CAMERA_INTEGRATION"",""android.software.picture_in_picture"",""android.hardware.fingerprint"",""android.hardware.sensor.gyroscope"",""android.hardware.audio.low_latency"",""android.software.vulkan.deqp.level"",""android.software.cant_save_state"",""android.hardware.opengles.aep"",""android.hardware.bluetooth"",""android.hardware.camera.autofocus"",""android.hardware.telephony.gsm"",""android.hardware.telephony.ims"",""android.software.incremental_delivery"",""android.software.sip.voip"",""android.hardware.usb.host"",""android.hardware.audio.output"",""android.software.verified_boot"",""android.hardware.camera.flash"",""android.hardware.camera.front"",""android.hardware.se.omapi.uicc"",""android.hardware.screen.portrait"",""android.hardware.nfc"",""com.google.android.feature.TURBO_PRELOAD"",""com.nxp.mifare"",""android.hardware.sensor.stepdetector"",""android.software.home_screen"",""android.hardware.microphone"",""android.software.autofill"",""android.software.securely_removes_users"",""android.hardware.bluetooth_le"",""android.hardware.sensor.compass"",""android.hardware.touchscreen.multitouch.jazzhand"",""android.software.app_widgets"",""android.software.input_methods"",""android.hardware.sensor.light"",""android.hardware.vulkan.version"",""android.software.companion_device_setup"",""android.software.device_admin"",""com.google.android.feature.WELLBEING"",""android.hardware.wifi.passpoint"",""android.hardware.camera"",""android.hardware.screen.landscape"",""android.hardware.ram.normal"",""android.software.managed_users"",""android.software.webview"",""android.hardware.sensor.stepcounter"",""android.hardware.camera.capability.manual_post_processing"",""com.google.lens.feature.IMAGE_INTEGRATION"",""android.hardware.camera.any"",""android.hardware.camera.capability.raw"",""android.hardware.vulkan.compute"",""com.google.android.apps.dialer.call_recording_audio"",""android.software.connectionservice"",""android.hardware.touchscreen.multitouch.distinct"",""android.hardware.location.network"",""android.software.cts"",""android.software.sip"",""android.hardware.camera.capability.manual_sensor"",""android.software.app_enumeration"",""android.hardware.camera.level.full"",""android.hardware.wifi.direct"",""android.software.live_wallpaper"",""android.software.ipsec_tunnels"",""android.hardware.audio.pro"",""android.hardware.nfc.hcef"",""android.hardware.nfc.uicc"",""android.hardware.location.gps"",""android.software.midi"",""android.hardware.nfc.any"",""android.hardware.nfc.hce"",""android.hardware.wifi"",""android.hardware.location"",""android.hardware.vulkan.level"",""android.software.secure_lock_screen"",""android.hardware.telephony"",""android.software.file_based_encryption""],""manufacturer"":""Xiaomi"",""tags"":""release-keys"",""supported64BitAbis"":[""arm64-v8a""],""bootloader"":""unknown"",""fingerprint"":""Redmi\/spesn_id\/spesn:12\/SKQ1.211103.001\/V13.0.6.0.SGKIDXM:user\/release-keys"",""host"":""non-pangu-pod-v2m4f"",""model"":""2201117TY"",""id"":""SKQ1.211103.001"",""brand"":""Redmi"",""device"":""spesn"",""board"":""spesn"",""hardware"":""qcom""},""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-19 4:00:11,2023-12-19 4:00:11
775421,Simple Wallet,on-load-app,staging,[],"{""device_info"":{""product"":""spesn_id"",""supportedAbis"":[""arm64-v8a"",""armeabi-v7a"",""armeabi""],""serialNumber"":""unknown"",""displayMetrics"":{""xDpi"":409.4320068359375,""widthPx"":1080,""heightPx"":2400,""yDpi"":409.12701416015625},""supported32BitAbis"":[""armeabi-v7a"",""armeabi""],""display"":""SKQ1.211103.001 test-keys"",""type"":""user"",""isPhysicalDevice"":true,""version"":{""baseOS"":"""",""securityPatch"":""2023-05-01"",""sdkInt"":31,""release"":""12"",""codename"":""REL"",""previewSdkInt"":0,""incremental"":""V13.0.6.0.SGKIDXM""},""systemFeatures"":[""android.hardware.sensor.proximity"",""android.software.adoptable_storage"",""android.hardware.sensor.accelerometer"",""android.software.controls"",""android.hardware.faketouch"",""com.google.android.feature.D2D_CABLE_MIGRATION_FEATURE"",""android.hardware.usb.accessory"",""android.hardware.telephony.cdma"",""android.software.backup"",""android.hardware.touchscreen"",""android.hardware.touchscreen.multitouch"",""android.software.print"",""android.hardware.consumerir"",""android.hardware.ethernet"",""android.software.activities_on_secondary_displays"",""android.software.voice_recognizers"",""com.google.lens.feature.CAMERA_INTEGRATION"",""android.software.picture_in_picture"",""android.hardware.fingerprint"",""android.hardware.sensor.gyroscope"",""android.hardware.audio.low_latency"",""android.software.vulkan.deqp.level"",""android.software.cant_save_state"",""android.hardware.opengles.aep"",""android.hardware.bluetooth"",""android.hardware.camera.autofocus"",""android.hardware.telephony.gsm"",""android.hardware.telephony.ims"",""android.software.incremental_delivery"",""android.software.sip.voip"",""android.hardware.usb.host"",""android.hardware.audio.output"",""android.software.verified_boot"",""android.hardware.camera.flash"",""android.hardware.camera.front"",""android.hardware.se.omapi.uicc"",""android.hardware.screen.portrait"",""android.hardware.nfc"",""com.google.android.feature.TURBO_PRELOAD"",""com.nxp.mifare"",""android.hardware.sensor.stepdetector"",""android.software.home_screen"",""android.hardware.microphone"",""android.software.autofill"",""android.software.securely_removes_users"",""android.hardware.bluetooth_le"",""android.hardware.sensor.compass"",""android.hardware.touchscreen.multitouch.jazzhand"",""android.software.app_widgets"",""android.software.input_methods"",""android.hardware.sensor.light"",""android.hardware.vulkan.version"",""android.software.companion_device_setup"",""android.software.device_admin"",""com.google.android.feature.WELLBEING"",""android.hardware.wifi.passpoint"",""android.hardware.camera"",""android.hardware.screen.landscape"",""android.hardware.ram.normal"",""android.software.managed_users"",""android.software.webview"",""android.hardware.sensor.stepcounter"",""android.hardware.camera.capability.manual_post_processing"",""com.google.lens.feature.IMAGE_INTEGRATION"",""android.hardware.camera.any"",""android.hardware.camera.capability.raw"",""android.hardware.vulkan.compute"",""com.google.android.apps.dialer.call_recording_audio"",""android.software.connectionservice"",""android.hardware.touchscreen.multitouch.distinct"",""android.hardware.location.network"",""android.software.cts"",""android.software.sip"",""android.hardware.camera.capability.manual_sensor"",""android.software.app_enumeration"",""android.hardware.camera.level.full"",""android.hardware.wifi.direct"",""android.software.live_wallpaper"",""android.software.ipsec_tunnels"",""android.hardware.audio.pro"",""android.hardware.nfc.hcef"",""android.hardware.nfc.uicc"",""android.hardware.location.gps"",""android.software.midi"",""android.hardware.nfc.any"",""android.hardware.nfc.hce"",""android.hardware.wifi"",""android.hardware.location"",""android.hardware.vulkan.level"",""android.software.secure_lock_screen"",""android.hardware.telephony"",""android.software.file_based_encryption""],""manufacturer"":""Xiaomi"",""tags"":""release-keys"",""supported64BitAbis"":[""arm64-v8a""],""bootloader"":""unknown"",""fingerprint"":""Redmi\/spesn_id\/spesn:12\/SKQ1.211103.001\/V13.0.6.0.SGKIDXM:user\/release-keys"",""host"":""non-pangu-pod-v2m4f"",""model"":""2201117TY"",""id"":""SKQ1.211103.001"",""brand"":""Redmi"",""device"":""spesn"",""board"":""spesn"",""hardware"":""qcom""},""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-19 4:00:11,2023-12-19 4:00:11
775316,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:52:15,2023-12-18 20:52:15
775315,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:52:14,2023-12-18 20:52:14
775314,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:52:12,2023-12-18 20:52:12
775313,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:51:52,2023-12-18 20:51:52
775312,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:51:51,2023-12-18 20:51:51
775311,Simple Wallet,scan-struck,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:51:50,2023-12-18 20:51:50
775310,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:51:48,2023-12-18 20:51:48
775309,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:50:18,2023-12-18 20:50:18
775308,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:56,2023-12-18 20:49:56
775307,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:50,2023-12-18 20:49:50
775306,Simple Wallet,on-close-app,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:50,2023-12-18 20:49:50
775305,Simple Wallet,scan-struck,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:48,2023-12-18 20:49:48
775304,Simple Wallet,view-my-wallet,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:47,2023-12-18 20:49:47
775303,Simple Wallet,view-my-wallet,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:45,2023-12-18 20:49:45
775302,Simple Wallet,click-guest-register,staging,"{""id"":2505,""name"":""User 2"",""email"":""user2@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:45,2023-12-18 20:49:45
775301,Simple Wallet,view-my-wallet,staging,"{""id"":2505,""name"":""Guest"",""email"":""guest.60c2b589-e926-463c-9723-c819a66297e7@agileteknik.com"",""type"":""guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:13,2023-12-18 20:49:13
775300,Simple Wallet,view-my-wallet,staging,"{""id"":2505,""name"":""Guest"",""email"":""guest.60c2b589-e926-463c-9723-c819a66297e7@agileteknik.com"",""type"":""guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:09,2023-12-18 20:49:09
775299,Simple Wallet,click-guest-login,staging,"{""id"":2505,""name"":""Guest"",""email"":""guest.60c2b589-e926-463c-9723-c819a66297e7@agileteknik.com"",""type"":""guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:09,2023-12-18 20:49:09
775298,Simple Wallet,on-load-app,staging,[],"{""device_info"":{""product"":""VOG-L29"",""supportedAbis"":[""arm64-v8a"",""armeabi-v7a"",""armeabi""],""serialNumber"":""unknown"",""displayMetrics"":{""xDpi"":397.56500244140625,""widthPx"":1080,""heightPx"":2340,""yDpi"":398.89898681640625},""supported32BitAbis"":[""armeabi-v7a"",""armeabi""],""display"":""VOG-L29 10.1.0.151(C301E18R8P1)"",""type"":""user"",""isPhysicalDevice"":true,""version"":{""baseOS"":""HUAWEI\/VOG-L29\/HWVOG:10\/HUAWEIVOG-L29\/10.1.0.141C301:user\/release-keys"",""securityPatch"":""2020-08-01"",""sdkInt"":29,""release"":""10"",""codename"":""REL"",""previewSdkInt"":0,""incremental"":""10.1.0.151C301""},""systemFeatures"":[""android.hardware.sensor.proximity"",""android.hardware.sensor.accelerometer"",""android.hardware.faketouch"",""android.hardware.usb.accessory"",""android.software.backup"",""android.hardware.touchscreen"",""android.hardware.touchscreen.multitouch"",""android.software.print"",""android.hardware.consumerir"",""com.huawei.emui.api.23"",""com.huawei.software.features.full"",""android.software.activities_on_secondary_displays"",""android.software.voice_recognizers"",""android.software.picture_in_picture"",""android.hardware.fingerprint"",""android.hardware.sensor.gyroscope"",""android.hardware.audio.low_latency"",""android.software.cant_save_state"",""android.hardware.opengles.aep"",""android.hardware.bluetooth"",""android.hardware.camera.autofocus"",""android.hardware.telephony.gsm"",""android.hardware.telephony.ims"",""android.software.sip.voip"",""android.hardware.usb.host"",""android.hardware.audio.output"",""android.software.verified_boot"",""android.hardware.camera.flash"",""android.hardware.camera.front"",""android.hardware.screen.portrait"",""android.hardware.nfc"",""com.nxp.mifare"",""android.hardware.sensor.stepdetector"",""android.software.home_screen"",""com.huawei.system.feature"",""android.hardware.microphone"",""com.huawei.software.features.oversea"",""com.huawei.software.features.huawei"",""android.software.autofill"",""android.software.securely_removes_users"",""android.hardware.bluetooth_le"",""android.hardware.sensor.compass"",""android.hardware.touchscreen.multitouch.jazzhand"",""android.software.app_widgets"",""android.software.input_methods"",""android.hardware.sensor.light"",""android.hardware.vulkan.version"",""android.software.companion_device_setup"",""android.software.device_admin"",""android.hardware.camera"",""com.google.android.feature.ZERO_TOUCH"",""android.hardware.screen.landscape"",""android.hardware.ram.normal"",""android.software.managed_users"",""android.software.webview"",""android.hardware.sensor.stepcounter"",""android.hardware.camera.capability.manual_post_processing"",""android.hardware.camera.any"",""android.hardware.camera.capability.raw"",""android.hardware.vulkan.compute"",""android.software.connectionservice"",""android.hardware.touchscreen.multitouch.distinct"",""android.hardware.location.network"",""android.software.cts"",""android.software.sip"",""android.hardware.wifi.direct"",""android.software.live_wallpaper"",""android.software.ipsec_tunnels"",""android.software.freeform_window_management"",""android.hardware.nfc.hcef"",""android.hardware.nfc.uicc"",""android.hardware.location.gps"",""android.sofware.nfc.beam"",""android.software.midi"",""android.hardware.nfc.any"",""android.hardware.nfc.hce"",""com.huawei.software.features.handset"",""android.hardware.wifi"",""android.hardware.location"",""android.hardware.vulkan.level"",""android.software.secure_lock_screen"",""android.hardware.telephony"",""android.software.file_based_encryption""],""manufacturer"":""HUAWEI"",""tags"":""release-keys"",""supported64BitAbis"":[""arm64-v8a""],""bootloader"":""unknown"",""fingerprint"":""HUAWEI\/VOG-L29\/HWVOG:10\/HUAWEIVOG-L29\/10.1.0.151C301:user\/release-keys"",""host"":""cn-central-1b-203f904e01596250713448-3719133672-nk6gg"",""model"":""VOG-L29"",""id"":""HUAWEIVOG-L29"",""brand"":""HUAWEI"",""device"":""HWVOG"",""board"":""VOG"",""hardware"":""kirin980""},""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:05,2023-12-18 20:49:05
775297,Simple Wallet,on-open-app,staging,[],"{""device_info"":{""product"":""VOG-L29"",""supportedAbis"":[""arm64-v8a"",""armeabi-v7a"",""armeabi""],""serialNumber"":""unknown"",""displayMetrics"":{""xDpi"":397.56500244140625,""widthPx"":1080,""heightPx"":2340,""yDpi"":398.89898681640625},""supported32BitAbis"":[""armeabi-v7a"",""armeabi""],""display"":""VOG-L29 10.1.0.151(C301E18R8P1)"",""type"":""user"",""isPhysicalDevice"":true,""version"":{""baseOS"":""HUAWEI\/VOG-L29\/HWVOG:10\/HUAWEIVOG-L29\/10.1.0.141C301:user\/release-keys"",""securityPatch"":""2020-08-01"",""sdkInt"":29,""release"":""10"",""codename"":""REL"",""previewSdkInt"":0,""incremental"":""10.1.0.151C301""},""systemFeatures"":[""android.hardware.sensor.proximity"",""android.hardware.sensor.accelerometer"",""android.hardware.faketouch"",""android.hardware.usb.accessory"",""android.software.backup"",""android.hardware.touchscreen"",""android.hardware.touchscreen.multitouch"",""android.software.print"",""android.hardware.consumerir"",""com.huawei.emui.api.23"",""com.huawei.software.features.full"",""android.software.activities_on_secondary_displays"",""android.software.voice_recognizers"",""android.software.picture_in_picture"",""android.hardware.fingerprint"",""android.hardware.sensor.gyroscope"",""android.hardware.audio.low_latency"",""android.software.cant_save_state"",""android.hardware.opengles.aep"",""android.hardware.bluetooth"",""android.hardware.camera.autofocus"",""android.hardware.telephony.gsm"",""android.hardware.telephony.ims"",""android.software.sip.voip"",""android.hardware.usb.host"",""android.hardware.audio.output"",""android.software.verified_boot"",""android.hardware.camera.flash"",""android.hardware.camera.front"",""android.hardware.screen.portrait"",""android.hardware.nfc"",""com.nxp.mifare"",""android.hardware.sensor.stepdetector"",""android.software.home_screen"",""com.huawei.system.feature"",""android.hardware.microphone"",""com.huawei.software.features.oversea"",""com.huawei.software.features.huawei"",""android.software.autofill"",""android.software.securely_removes_users"",""android.hardware.bluetooth_le"",""android.hardware.sensor.compass"",""android.hardware.touchscreen.multitouch.jazzhand"",""android.software.app_widgets"",""android.software.input_methods"",""android.hardware.sensor.light"",""android.hardware.vulkan.version"",""android.software.companion_device_setup"",""android.software.device_admin"",""android.hardware.camera"",""com.google.android.feature.ZERO_TOUCH"",""android.hardware.screen.landscape"",""android.hardware.ram.normal"",""android.software.managed_users"",""android.software.webview"",""android.hardware.sensor.stepcounter"",""android.hardware.camera.capability.manual_post_processing"",""android.hardware.camera.any"",""android.hardware.camera.capability.raw"",""android.hardware.vulkan.compute"",""android.software.connectionservice"",""android.hardware.touchscreen.multitouch.distinct"",""android.hardware.location.network"",""android.software.cts"",""android.software.sip"",""android.hardware.wifi.direct"",""android.software.live_wallpaper"",""android.software.ipsec_tunnels"",""android.software.freeform_window_management"",""android.hardware.nfc.hcef"",""android.hardware.nfc.uicc"",""android.hardware.location.gps"",""android.sofware.nfc.beam"",""android.software.midi"",""android.hardware.nfc.any"",""android.hardware.nfc.hce"",""com.huawei.software.features.handset"",""android.hardware.wifi"",""android.hardware.location"",""android.hardware.vulkan.level"",""android.software.secure_lock_screen"",""android.hardware.telephony"",""android.software.file_based_encryption""],""manufacturer"":""HUAWEI"",""tags"":""release-keys"",""supported64BitAbis"":[""arm64-v8a""],""bootloader"":""unknown"",""fingerprint"":""HUAWEI\/VOG-L29\/HWVOG:10\/HUAWEIVOG-L29\/10.1.0.151C301:user\/release-keys"",""host"":""cn-central-1b-203f904e01596250713448-3719133672-nk6gg"",""model"":""VOG-L29"",""id"":""HUAWEIVOG-L29"",""brand"":""HUAWEI"",""device"":""HWVOG"",""board"":""VOG"",""hardware"":""kirin980""},""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 20:49:05,2023-12-18 20:49:05
775259,Simple Wallet,on-close-app,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:51,2023-12-18 17:47:51
775258,Simple Wallet,add-transaction,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:36,2023-12-18 17:47:36
775257,Simple Wallet,view-my-wallet,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:25,2023-12-18 17:47:25
775256,Simple Wallet,add-transaction,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:24,2023-12-18 17:47:24
775255,Simple Wallet,view-my-wallet,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:23,2023-12-18 17:47:23
775254,Simple Wallet,view-my-wallet,staging,"{""id"":249,""name"":""User 3"",""email"":""user3@example.com"",""type"":""non-guest""}","{""type_page"":""home"",""app_info"":{""app_name"":""Simple Wallet"",""package_name"":""com.fn1.mobile_simple_wallet"",""version"":""5.3.15"",""build_number"":""13""}}",2023-12-18 17:47:21,2023-12-18 17:47:21
